,bathrooms,bedrooms,city,country,homeStatus,homeType,isNonOwnerOccupied,isPreforeclosureAuction,livingArea,lotAreaUnit,lotAreaValue,price,rentZestimate,zestimate
333,3.0,4.0,Orlando,USA,FOR_SALE,TOWNHOUSE,True,False,1861.0,noUnit,0.0,414990.0,1964,0.0
334,2.0,1.0,Orlando,USA,FOR_SALE,CONDO,True,False,799.0,noUnit,0.0,200000.0,1492,196200
335,3.0,4.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,2689.0,noUnit,0.0,642990.0,1995,631900
336,2.0,3.0,Orlando,USA,FOR_SALE,TOWNHOUSE,True,False,1698.0,sqft,8712.0,415000.0,2459,409600
337,2.0,4.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,1972.0,sqft,6098.4,445000.0,2691,433500
338,2.0,2.0,Orlando,USA,FOR_SALE,CONDO,True,False,955.0,sqft,3920.4,125000.0,1500,118600
339,3.0,4.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,2340.0,sqft,6098.4,535000.0,2650,555000
340,2.0,3.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,1074.0,sqft,3920.4,310000.0,0.0,0.0
341,2.0,4.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,1731.0,sqft,6098.4,440000.0,2446,434100
342,2.0,3.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,1632.0,sqft,5662.8,389000.0,2145,390200
343,2.0,3.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,1528.0,sqft,7840.8,375000.0,2279,369325
344,2.0,2.0,Orlando,USA,FOR_SALE,CONDO,True,False,1042.0,sqft,7405.2,205000.0,1694,201900
345,2.0,2.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,1260.0,sqft,6534.0,315000.0,0.0,0.0
346,2.0,3.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,2032.0,acres,0.76,540000.0,0.0,0.0
347,2.0,3.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,1400.0,sqft,9147.6,335000.0,0.0,0.0
348,5.0,4.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,5476.0,acres,1.5,2300000.0,0.0,0.0
349,2.0,3.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,1453.0,sqft,7405.2,450000.0,0.0,0.0
350,5.0,4.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,2459.0,noUnit,0.0,632990.0,2501,0.0
351,2.0,3.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,1669.0,acres,0.32999999999999996,430000.0,2175,429800
352,2.0,3.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,1283.0,acres,0.26,349999.0,2225,350000
353,2.0,2.0,Orlando,USA,FOR_SALE,CONDO,True,False,1250.0,acres,12.56,220000.0,0.0,0.0
354,5.0,5.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,3189.0,acres,0.39,850000.0,4064,832965
355,2.0,3.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,2001.0,noUnit,0.0,608900.0,1881,0.0
356,5.0,6.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,5363.0,noUnit,0.0,944990.0,4963,0.0
357,3.0,3.0,Orlando,USA,FOR_SALE,TOWNHOUSE,True,False,1460.0,sqft,2613.6,360000.0,2346,355100
358,2.0,3.0,Orlando,USA,FOR_SALE,MANUFACTURED,True,False,1248.0,noUnit,0.0,95000.0,1398,0.0
359,2.0,4.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,1784.0,acres,0.31,484900.0,2395,474900
360,3.0,4.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,2880.0,sqft,6098.4,549000.0,2977,533009
361,1.0,1.0,Orlando,USA,FOR_SALE,CONDO,True,False,711.0,sqft,8712.0,165000.0,0.0,0.0
362,3.0,3.0,Orlando,USA,FOR_SALE,TOWNHOUSE,True,False,1872.0,sqft,871.2,330000.0,2449,321600
363,3.0,3.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,1609.0,noUnit,0.0,484490.0,1995,0.0
364,6.0,5.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,3191.0,noUnit,0.0,642990.0,1881,0.0
365,3.0,4.0,Orlando,USA,FOR_SALE,TOWNHOUSE,True,False,1861.0,noUnit,0.0,414990.0,1964,0.0
366,2.0,2.0,Orlando,USA,FOR_SALE,CONDO,True,False,1165.0,sqft,9147.6,170000.0,1504,166700
367,2.0,3.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,1310.0,sqft,4356.0,370000.0,2199,368100
368,2.0,3.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,1773.0,noUnit,0.0,579990.0,1881,0.0
369,1.0,2.0,Orlando,USA,FOR_SALE,CONDO,True,False,933.0,acres,0.27,185000.0,1500,181084
370,3.0,2.0,Orlando,USA,FOR_SALE,TOWNHOUSE,True,False,1815.0,noUnit,0.0,516995.0,1557,0.0
371,4.0,5.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,3130.0,sqft,8276.4,795000.0,0.0,0.0
372,2.0,3.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,1667.0,acres,0.42000000000000004,369900.0,2199,369900
373,3.0,2.0,Orlando,USA,FOR_SALE,TOWNHOUSE,True,False,1343.0,acres,2.48,249000.0,1867,244900
374,2.0,4.0,Orlando,USA,FOR_SALE,CONDO,True,False,1489.0,sqft,10454.4,239000.0,2197,234600
375,3.0,4.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,2396.0,noUnit,0.0,628990.0,3884,0.0
376,3.0,5.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,2906.0,noUnit,0.0,605990.0,1881,0.0
377,2.0,2.0,Orlando,USA,FOR_SALE,MANUFACTURED,True,False,0.0,noUnit,0.0,64900.0,0.0,0.0
378,3.0,4.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,2353.0,sqft,5662.8,525000.0,3300,508928
379,3.0,4.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,2373.0,noUnit,0.0,591990.0,1995,0.0
380,3.0,3.0,Orlando,USA,FOR_SALE,TOWNHOUSE,True,False,1652.0,noUnit,0.0,397990.0,2211,0.0
381,4.0,5.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,3628.0,noUnit,0.0,760990.0,4749,0.0
382,2.0,3.0,Orlando,USA,FOR_SALE,MANUFACTURED,True,False,1404.0,noUnit,0.0,169900.0,1836,0.0
383,2.0,4.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,1387.0,sqft,10018.8,319900.0,2019,319900
384,2.0,3.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,1214.0,sqft,3920.4,255000.0,2049,255000
385,3.0,4.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,3099.0,sqft,6098.4,495000.0,0.0,0.0
386,0.0,0.0,Orlando,USA,FOR_SALE,LOT,True,False,0.0,acres,0.29,139000.0,1552,0.0
387,2.0,4.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,1669.0,acres,0.26,425000.0,2394,418600
388,3.0,3.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,2397.0,noUnit,0.0,629990.0,2659,0.0
389,2.0,3.0,Orlando,USA,FOR_SALE,CONDO,True,False,1801.0,sqft,7840.8,570000.0,2834,560000
390,3.0,3.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,2684.0,noUnit,0.0,769990.0,4099,0.0
391,2.0,4.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,1199.0,sqft,8276.4,320000.0,1975,319800
392,3.0,4.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,3117.0,sqft,8276.4,640000.0,0.0,0.0
393,2.0,3.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,1626.0,sqft,9147.6,315000.0,2064,315000
394,2.0,2.0,Orlando,USA,FOR_SALE,CONDO,True,False,864.0,sqft,10018.8,169950.0,1500,144400
395,2.0,3.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,1446.0,sqft,9147.6,289900.0,2195,283400
396,5.0,4.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,3630.0,noUnit,0.0,789990.0,1881,0.0
397,3.0,3.0,Orlando,USA,FOR_SALE,TOWNHOUSE,True,False,1652.0,noUnit,0.0,397990.0,2211,0.0
398,3.0,4.0,Orlando,USA,FOR_SALE,TOWNHOUSE,True,False,1861.0,sqft,2178.0,489900.0,0.0,0.0
399,2.0,3.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,1655.0,sqft,10018.8,495000.0,2484,480582
400,2.0,3.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,1629.0,sqft,10018.8,359900.0,2197,359900
401,4.0,4.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,2952.0,noUnit,0.0,700900.0,3713,0.0
402,2.0,4.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,1920.0,acres,0.31,385000.0,2594,391836
403,2.0,4.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,1595.0,sqft,9583.2,349999.0,2300,344600
404,2.0,2.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,1072.0,sqft,6969.6,200000.0,1839,195500
405,1.0,1.0,Orlando,USA,FOR_SALE,CONDO,True,False,774.0,acres,2.01,235500.0,1599,230882
406,4.0,4.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,2635.0,sqft,6969.6,829900.0,0.0,0.0
407,2.0,3.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,1608.0,sqft,6534.0,509900.0,2555,504800
408,2.0,4.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,1724.0,sqft,6534.0,725000.0,0.0,0.0
409,2.0,2.0,Orlando,USA,FOR_SALE,CONDO,True,False,1093.0,sqft,7405.2,225000.0,1649,221000
410,2.0,2.0,Orlando,USA,FOR_SALE,CONDO,True,False,930.0,acres,17.36,189000.0,1599,184400
411,0.0,0.0,Orlando,USA,FOR_SALE,LOT,True,False,0.0,acres,1.53,825000.0,0.0,0.0
412,2.0,3.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,1914.0,acres,0.37,495000.0,0.0,0.0
413,1.0,2.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,841.0,sqft,5662.8,319000.0,1999,308800
414,3.0,2.0,Orlando,USA,FOR_SALE,TOWNHOUSE,True,False,1260.0,sqft,10018.8,298000.0,1796,295400
415,4.0,6.0,Orlando,USA,FOR_SALE,MULTI_FAMILY,True,False,2172.0,sqft,6969.6,599900.0,2285,591800
416,3.0,3.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,3211.0,sqft,8276.4,819999.0,4063,800600
417,2.0,3.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,1320.0,sqft,10018.8,339900.0,1966,339900
418,0.0,0.0,Orlando,USA,FOR_SALE,LOT,True,False,0.0,acres,1.02,1400000.0,0.0,0.0
419,2.0,2.0,Orlando,USA,FOR_SALE,MANUFACTURED,True,False,840.0,noUnit,0.0,23000.0,0.0,0.0
420,2.0,2.0,Orlando,USA,FOR_SALE,MANUFACTURED,True,False,1152.0,noUnit,0.0,114000.0,1450,0.0
421,3.0,4.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,2894.0,noUnit,0.0,705990.0,2635,0.0
422,1.0,3.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,932.0,sqft,7405.2,249900.0,1571,244400
423,2.0,4.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,1609.0,sqft,7405.2,379000.0,2295,376469
424,2.0,4.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,1289.0,sqft,7405.2,275000.0,1800,256000
425,2.0,3.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,1657.0,sqft,9147.6,330000.0,2249,330000
426,2.0,4.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,1916.0,acres,0.26,365000.0,2296,364800
427,3.0,4.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,2297.0,sqft,4791.6,839000.0,3817,815100
428,2.0,3.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,1530.0,sqft,6534.0,365000.0,0.0,0.0
429,2.0,3.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,1398.0,sqft,7840.8,164000.0,1895,160500
430,3.0,4.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,1841.0,sqft,6969.6,450000.0,2999,444600
431,3.0,4.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,2628.0,sqft,6098.4,750000.0,3859,734000
432,2.0,2.0,Orlando,USA,FOR_SALE,MANUFACTURED,True,False,1300.0,noUnit,0.0,79900.0,1696,0.0
433,3.0,3.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,2037.0,noUnit,0.0,520490.0,1995,0.0
434,2.0,2.0,Orlando,USA,FOR_SALE,CONDO,True,False,930.0,acres,17.36,170000.0,1599,168200
435,2.0,2.0,Orlando,USA,FOR_SALE,MANUFACTURED,True,False,1624.0,noUnit,0.0,227900.0,2166,226200
436,3.0,4.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,2069.0,noUnit,0.0,629990.0,4086,0.0
437,3.0,2.0,Orlando,USA,FOR_SALE,TOWNHOUSE,True,False,1517.0,sqft,2178.0,430000.0,0.0,0.0
438,3.0,5.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,2211.0,sqft,8712.0,385000.0,2799,378800
439,2.0,2.0,Orlando,USA,FOR_SALE,CONDO,True,False,1009.0,sqft,9583.2,250000.0,1613,246729
440,2.0,4.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,2038.0,sqft,8712.0,495000.0,2600,483000
441,4.0,5.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,3415.0,sqft,6098.4,768713.0,0.0,0.0
442,2.0,2.0,Orlando,USA,FOR_SALE,CONDO,True,False,0.0,sqft,0.0,188000.0,1765,183100
443,4.0,4.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,3412.0,sqft,5227.2,835322.0,0.0,0.0
444,2.0,3.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,1509.0,sqft,9147.6,445000.0,0.0,0.0
445,2.0,2.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,963.0,sqft,3920.4,239900.0,1450,239900
446,3.0,4.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,2784.0,sqft,7405.2,575000.0,0.0,0.0
447,3.0,4.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,2657.0,sqft,8712.0,600000.0,2949,588958
448,2.0,3.0,Orlando,USA,FOR_SALE,CONDO,True,False,1198.0,sqft,1306.8,130000.0,1800,124300
449,2.0,3.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,1633.0,sqft,10454.4,402000.0,2368,396000
450,3.0,3.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,1955.0,sqft,4791.6,425000.0,2577,411000
451,2.0,4.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,1912.0,sqft,4791.6,452000.0,2620,438300
452,3.0,3.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,2527.0,sqft,8712.0,486000.0,2600,485600
453,3.0,6.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,2918.0,acres,0.25,583000.0,3300,569800
454,2.0,4.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,2052.0,sqft,5662.8,462000.0,2495,452600
455,2.0,3.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,1796.0,acres,0.31,436000.0,2391,428200
456,2.0,4.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,2026.0,sqft,9583.2,449900.0,0.0,0.0
457,2.0,4.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,1710.0,sqft,6969.6,410000.0,2469,402100
458,5.0,8.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,5169.0,sqft,7840.8,1599000.0,10037,1527933
459,2.0,3.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,1412.0,sqft,10454.4,425000.0,2499,424900
460,2.0,2.0,Orlando,USA,FOR_SALE,MULTI_FAMILY,True,False,953.0,sqft,5662.8,255000.0,1500,255000
461,3.0,3.0,Orlando,USA,FOR_SALE,TOWNHOUSE,True,False,1855.0,noUnit,0.0,395990.0,1881,0.0
462,3.0,5.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,2360.0,sqft,6969.6,499900.0,2928,492400
463,2.0,3.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,1223.0,sqft,5227.2,339500.0,2214,337900
464,3.0,3.0,Orlando,USA,FOR_SALE,TOWNHOUSE,True,False,1400.0,sqft,6534.0,300000.0,0.0,0.0
465,3.0,4.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,2267.0,sqft,7405.2,778000.0,3249,759864
466,2.0,3.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,1104.0,sqft,7840.8,329900.0,1999,329900
467,2.0,4.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,2360.0,sqft,8276.4,539999.0,2799,524300
468,3.0,3.0,Orlando,USA,FOR_SALE,TOWNHOUSE,True,False,1548.0,sqft,871.2,325900.0,0.0,0.0
469,2.0,2.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,1098.0,sqft,6098.4,325000.0,0.0,0.0
470,3.0,3.0,Orlando,USA,FOR_SALE,TOWNHOUSE,True,False,1492.0,sqft,2178.0,385000.0,2400,376444
471,4.0,4.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,2726.0,sqft,7840.8,549000.0,2997,536400
472,2.0,2.0,Orlando,USA,FOR_SALE,MANUFACTURED,True,False,0.0,noUnit,0.0,79900.0,0.0,0.0
473,3.0,3.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,3035.0,acres,0.37,594900.0,3200,587900
474,2.0,2.0,Orlando,USA,FOR_SALE,CONDO,True,False,996.0,sqft,435.6,150000.0,1599,145500
475,2.0,2.0,Orlando,USA,FOR_SALE,MANUFACTURED,True,False,1344.0,noUnit,0.0,209900.0,1632,0.0
476,1.0,1.0,Orlando,USA,FOR_SALE,CONDO,True,False,673.0,sqft,7840.8,169990.0,0.0,0.0
477,5.0,4.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,3303.0,noUnit,0.0,767990.0,5171,0.0
478,2.0,2.0,Orlando,USA,FOR_SALE,CONDO,True,False,1174.0,acres,0.32,265000.0,1849,265000
479,0.0,0.0,Orlando,USA,FOR_SALE,LOT,True,False,0.0,sqft,9583.2,74000.0,1459,0.0
480,3.0,5.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,3585.0,sqft,6534.0,280000.0,5495,274700
481,2.0,2.0,Orlando,USA,FOR_SALE,CONDO,True,False,997.0,sqft,871.2,155000.0,1500,151293
482,0.0,0.0,Orlando,USA,FOR_SALE,LOT,True,False,0.0,sqft,10454.4,74000.0,1455,0.0
483,3.0,2.0,Orlando,USA,FOR_SALE,CONDO,True,False,1250.0,sqft,871.2,265500.0,1800,261200
484,2.0,2.0,Orlando,USA,FOR_SALE,CONDO,True,False,976.0,sqft,871.2,125000.0,0.0,0.0
485,2.0,2.0,Orlando,USA,FOR_SALE,CONDO,True,False,1060.0,sqft,871.2,218000.0,2139,0.0
486,2.0,4.0,Orlando,USA,FOR_SALE,MULTI_FAMILY,True,False,1552.0,sqft,6534.0,299990.0,0.0,0.0
487,3.0,3.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,2055.0,noUnit,0.0,604900.0,1881,0.0
488,3.0,4.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,3820.0,noUnit,0.0,839990.0,4423,0.0
489,2.0,3.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,1571.0,sqft,9147.6,360000.0,2275,353800
490,2.0,2.0,Orlando,USA,FOR_SALE,MANUFACTURED,True,False,1416.0,noUnit,0.0,52000.0,0.0,0.0
491,3.0,4.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,2535.0,sqft,6969.6,699900.0,3815,686300
492,3.0,3.0,Orlando,USA,FOR_SALE,TOWNHOUSE,True,False,1620.0,sqft,2613.6,331000.0,2394,322300
493,3.0,4.0,Orlando,USA,FOR_SALE,CONDO,True,False,3432.0,sqft,10454.4,409995.0,5224,402200
494,3.0,5.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,2761.0,sqft,4791.6,499900.0,0.0,0.0
495,3.0,4.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,2329.0,sqft,6098.4,625000.0,2799,610431
496,3.0,3.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,1908.0,acres,0.37,490000.0,2600,480900
497,3.0,4.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,2883.0,noUnit,0.0,705990.0,1881,0.0
498,3.0,4.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,2547.0,sqft,9583.2,520000.0,2699,518000
499,1.0,1.0,Orlando,USA,FOR_SALE,CONDO,True,False,642.0,sqft,871.2,82000.0,0.0,0.0
500,2.0,2.0,Orlando,USA,FOR_SALE,CONDO,True,False,836.0,sqft,3920.4,249999.0,0.0,0.0
501,2.0,3.0,Orlando,USA,FOR_SALE,CONDO,True,False,2129.0,acres,0.37,380000.0,2748,375529
502,2.0,2.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,1620.0,sqft,6969.6,319900.0,2295,312700
503,2.0,3.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,2072.0,sqft,8276.4,635000.0,0.0,0.0
504,1.0,1.0,Orlando,USA,FOR_SALE,CONDO,True,False,825.0,sqft,5662.8,199000.0,1606,193800
505,2.0,2.0,Orlando,USA,FOR_SALE,MANUFACTURED,True,False,1624.0,noUnit,0.0,229900.0,1485,0.0
506,4.0,4.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,2688.0,noUnit,0.0,640990.0,3266,629400
507,1.0,1.0,Orlando,USA,FOR_SALE,CONDO,True,False,650.0,sqft,10018.8,185000.0,1249,180131
508,2.0,3.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,2285.0,sqft,7840.8,425000.0,0.0,0.0
509,2.0,3.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,1252.0,sqft,4356.0,359000.0,2100,359000
510,5.0,5.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,3314.0,sqft,6534.0,1200000.0,5351,1155200
511,2.0,3.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,1673.0,sqft,10454.4,429900.0,2600,374500
512,1.0,3.0,Orlando,USA,FOR_SALE,SINGLE_FAMILY,True,False,1045.0,sqft,6969.6,249999.0,1794,249999
